Index,Name,Date,Longitude,Latitude,Navy,Description,Cause
3151,Cambric,31/10/1917,36.8186099987401,2.34935172, United Kingdom ," World War I : The cargo ship was torpedoed and sunk in the Mediterranean Sea 14 nautical miles (26 km) west of Cape Cherchell , Spain by SM U-35 ( Kaiserliche Marine ) with the loss of 24 crew.",submarine
3152,North Sea,31/10/1917,50.2060081210652,-3.80871587867211, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the English Channel 2.5 nautical miles (4.6 km) south west of Prawle Point , Devon by SM UC-65 ( Kaiserliche Marine ) with the loss of a crew member.",submarine
3153,Phare,31/10/1917,54.310286688,-0.4002778, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the North Sea 2.5 nautical miles (4.6 km) north of Scarborough , Yorkshire by SM UB-35 ( Kaiserliche Marine ) with the loss of fourteen of her crew.",submarine
3154,Toledo,Unknown date 1917,55.98944,17.76028, United Kingdom , World War I : The cargo ship was scuttled in the Baltic Sea to avoid capture by the Germans.,scuttled
3155,SM UC-16,Unknown date 1917,51.35,3.2, Kaiserliche Marine ," World War I: The Type UC II submarine struck a mine and sank in the North Sea off Zeebrugge , West Flanders , Belgium with the loss of all 26 crew.",mine
3156,Acary,02/11/1917,15.29083,-23.28889, Brazil ," World War I : The cargo ship was torpedoed and damaged at São Vicente , Cape Verde Islands , Portugal by SM U-151 ( Kaiserliche Marine ). She was beached but was declared a constructive total loss.",submarine
3157,Bur,02/11/1917,53.6575000000905,0.291229268, Sweden , World War I: The cargo ship was torpedoed and sunk in the North Sea 3 nautical miles (5.6 km) east of the Spurn Lightship ( United Kingdom ) by SM UB-35 ( Kaiserliche Marine ) with the loss of two of her crew.,submarine
3158,HM CMB-11,02/11/1917,68.561772,0.763606, Royal Navy , The Coastal Motor Boat was lost on this date.,unspecified
3159,Guahyba,02/11/1917,16.85,-24.96667, Brazil ," World War I: The cargo ship was sunk of São Vicente, Cape Verde Islands by SM U-151 ( Kaiserliche Marine ).",submarine
3160,Maria di Porto Salvo,02/11/1917,38.688890, 9.188021, Italy , World War I: The sailing vessel was sunk in the Mediterranean Sea south of Sardinia by SM U-35 ( Kaiserliche Marine ).,submarine
3161,San Francesco di Paola G.,02/11/1917,38.646000, 9.001253, Italy , World War I: The sailing vessel was sunk in the Mediterranean Sea south of Sardinia by SM U-35 ( Kaiserliche Marine ). Her crew survived.,submarine
3162,HMT Deliverer,03/11/1917,53.361146, -6.051948, Royal Navy ," World War I : The naval trawler struck a mine and sank in the Irish Sea off the Bailey Lighthouse , Howth , County Dublin with the loss of all hands.",mine
3163,Antaeus,04/11/1917,37.7750131849893,10.9019015454288, United Kingdom ," World War I : The cargo ship was torpedoed and sunk in the Mediterranean Sea 42 nautical miles (78 km) north by west of Cape Bon , Algeria by SM UB-50 ( Kaiserliche Marine ). Her crew survived, but her captain was taken as a prisoner of war.",submarine
3164,USS Empress,04/11/1917,68.561772,0.763606, United States Navy , The barge sank on this date.,unspecified
3165,SMS G37,04/11/1917,51.623211, 3.542693, Kaiserliche Marine ," World War I: The Großes Torpedoboot 1913 -class torpedo boat struck a mine and sank in the North Sea off Walcheren , Zeeland , Netherlands with the loss of four of her 83 crew.",mine
3166,Gimle,04/11/1917,54.2218004559647,-0.353188255711125, Norway ," World War I: The cargo ship was sunk in the North Sea 4 nautical miles (7.4 km) south east of Scarborough , Yorkshire , United Kingdom by SM UB-35 ( Kaiserliche Marine ) with the loss of a crew member.",submarine
3167,Irina,04/11/1917,69.704822, 32.559439, Russia , World War I: The cargo ship was sunk in the Barents Sea east of the Kola Peninsula by SM U-46 ( Kaiserliche Marine ). Her crew survived.,submarine
3168,Hilda R.,05/11/1917,37.02639,-9.005555, United Kingdom ," World War I: The schooner was shelled and sunk in the Atlantic Ocean south east of Cape St. Vincent , Portugal by SM U-63 ( Kaiserliche Marine ) with the loss of one of her six crew. Three survivors reached land in their lifeboat, the other two were rescued by SM U-63.",submarine
3169,Benor,06/11/1917,50.852548, -8.126649, Russia , World War I : The sailing vessel was sunk in the Atlantic Ocean south of Ireland by SM UB-62 ( Kaiserliche Marine ).,submarine
3170,Obj,07/11/1917,71.6359958647064,32.4248858625363, Norway ," World War I : The cargo ship was sunk in the Barents Sea 100 nautical miles (190 km) north east of Vardø , Finnmark by SM U-46 ( Kaiserliche Marine ) with the loss of all 24 crew.",submarine
3171,Padus,07/11/1917,45.595579, 12.888910, Regia Marina ," The Padus -class monitor ran aground and sank in the Adriatic Sea off Caorle , Venice.",ran aground
3172,Suntrap,07/11/1917,54.57361,-0.6069444, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the North Sea 2.5 nautical miles (4.6 km) off Robin Hood's Bay , Yorkshire by SM UB-22 ( Kaiserliche Marine ). Her crew survived.",submarine
3173,Villemer,07/11/1917,35.141751, 16.913156, United States , World War I: The cargo ship was sunk in the Mediterranean Sea by SM UC-38 ( Kaiserliche Marine ) with the loss of two of her crew.,submarine
3174,The Marquis,08/11/1917,53.7052937397832,-5.83307248178805, United Kingdom ," World War I: The coaster was shelled and sunk in the Irish Sea 16 nautical miles (30 km) east south east of Rockabill , County Dublin by SM UC-75 ( Kaiserliche Marine ).     Her ten crew were rescued by Sarah Blanche ( Isle of Man ).",submarine
3175,Ballogie,09/11/1917,54.3858776653746,-0.35884903465736, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the North Sea 1.5 nautical miles (2.8 km) north east of Filey , Yorkshire by SM UC-47 ( Kaiserliche Marine ) with the loss of 13 of her crew.",submarine
3176,Frithjof Eide,09/11/1917,54.3896051899076,-0.270957371134436, Norway ," World War I: The cargo ship was sunk in the North Sea 3.5 nautical miles (6.5 km) east north east of Flamborough Head , Yorkshire by SM UB-75 ( Kaiserliche Marine ) with the loss of eleven of her crew.",submarine
3177,Lapwing,10/11/1917,52.72361,-5.654722, United Kingdom , World War I : The schooner was shelled and sunk in St. George's Channel by SM U-95 ( Kaiserliche Marine ). Her five crew took to the lifeboats but were not rescued.,submarine
3178,HMS M15,11/11/1917,31.433518, 34.333763, Royal Navy ," World War I: The M15 -class monitor was torpedoed and sunk in the Mediterranean Sea off Deir el Belah , Occupied Palestine by SM UC-38 ( Kaiserliche Marine ) with the loss of 26 of her 69 crew.",submarine
3179,HMS Staunch,11/11/1917,31.433518, 34.333763, Royal Navy , World War I: The Acorn -class destroyer was torpedoed and sunk in the Mediterranean Sea off Deir el Belah by SM UC-38 ( Kaiserliche Marine ) with the loss of eight of her 72 crew.,submarine
3180,HMT Thuringia,11/11/1917,51.95,-7.85, Royal Navy ," World War I: The naval trawler was torpedoed and sunk in the Atlantic Ocean off Youghal , County Cork by SM U-95 ( Kaiserliche Marine ) with the loss of fourteen of her crew.",submarine
3181,Anteo,12/11/1917,43.51889,10.3, Italy ," World War I : The cargo ship struck a mine and sank in the Tyrrhenian Sea off Livorno , Tuscany . Her crew survived.",mine
3182,Barbary,12/11/1917,31.9859689948773,31.7957009968077, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the Mediterranean Sea 56 nautical miles (104 km) north west of Port Said , Egypt by SM UC-34 ( Kaiserliche Marine ) with the loss of three of her crew.",submarine
3183,Huibertje,12/11/1917,52.394397, 4.017756, Netherlands , World War I: The fishing vessel was scuttled in the North Sea 25 nautical miles (46 km) off the Dutch coast by SM UC-47 ( Kaiserliche Marine ) with the loss of a crew member.,submarine
3184,Morning Star,12/11/1917,49.6363950907053,-1.28838607056612, United Kingdom ," World War I: The coaster was scuttled in the English Channel 10 nautical miles (19 km) south east by east of Barfleur , Manche , France by SM UB-30 ( Kaiserliche Marine ). Her crew survived.",submarine
3185,Ardmore,13/11/1917,52.0223469903939,-6.99037501397614, United Kingdom , World War I: The passenger ship was torpedoed and sunk in St. George's Channel 13 nautical miles (24 km) west south west of the Coningbeg Lightship ( United Kingdom ) by SM U-95 ( Kaiserliche Marine ) with the loss of nineteen of her crew.,submarine
3186,Australbus,13/11/1917,50.40083000021,-4.39300936, Australia , World War I: The cargo ship was torpedoed and sunk in the Atlantic Ocean 7 nautical miles (13 km) east of the Eddystone Lighthouse by SM UC-30 ( Kaiserliche Marine ) with the loss of two of her crew.,submarine
3187,Axwell,13/11/1917,50.6900792977586,-0.8678888032611, United Kingdom , World War I: The cargo ship was torpedoed and sunk in the English Channel 3 nautical miles (5.6 km) west south west of the Owers Lightship ( United Kingdom ) by SM UB-56 ( Kaiserliche Marine ) with the loss of three of her crew.,submarine
3188,Buenaventura,14/11/1917,37.357682, 12.253216, Spain ," World War I : The schooner was shelled and sunk in the Mediterranean Sea south west of Sicily , Italy by SM U-39 ( Kaiserliche Marine ).",submarine
3189,Dolly Warden,14/11/1917,50.065038, 1.357874, United Kingdom ," World War I: The sailing vessel was shelled and sunk in the English Channel north west of Le Tréport , Seine-Maritime , France by SM U-58 ( Kaiserliche Marine ). Her crew survived.",submarine
3190,HMT John Mitchell,14/11/1917,50.61889,-1.118889, Royal Navy , the naval trawler collided with another vessel and sank in the English Channel off the Isle of Wight.,collision
3191,Trowbridge,14/11/1917,36.6861140582734,-2.19667105751956, United Kingdom ," World War I: The collier was torpedoed and sunk in the Mediterranean Sea 12 nautical miles (22 km) south east of Cabo De Gata , Almeria , Spain by SM U-63 ( Kaiserliche Marine ). Her crew survived.",submarine
3192,De Dollart,15/11/1917,42.21861,-9.088056, Netherlands ," World War I : The auxiliary sailing vessel was shelled and sunk in the Atlantic Ocean south west of Vigo , Spain by SM U-82 ( Kaiserliche Marine ) with the loss of three of her crew.",submarine
3193,Alfredo Cappellini,16/11/1917,43.7275,13.74083, Regia Marina , The Alfredo Cappellini -class monitor capsized and sank in the Adriatic Sea off Ancona.,unspecified
3194,Gasconia,16/11/1917,36.9586059422292,2.72332894197788, United Kingdom ," World War I : The collier was torpedoed and sunk in the Mediterranean Sea 12 nautical miles (22 km) north east of Cape Cherchell , Algeria by SM U-63 ( Kaiserliche Marine ) with the loss of three crew.",submarine
3195,Jules Verne,16/11/1917,49.94389,1.120556, France ," World War I: The sailing vessel struck a mine and sank in the English Channel off Dieppe , Seine-Maritime.",mine
3196,Kyno,16/11/1917,36.959952260215,2.64187888104322, United Kingdom , World War I: The cargo ship was torpedoed and sunk in the Mediterranean Sea 9 nautical miles (17 km) north north east of Cape Cherchell by SM U-63 ( Kaiserliche Marine ) with the loss of five crew.,submarine
3197,SMS A50,17/11/1917,56,3, Kaiserliche Marine , World War I : The A26 -class torpedo boat struck a mine and sank in the North Sea with the loss of eighteen of her crew.,mine
3198,USS Chauncey,17/11/1917,36.1658299903083,-7.335134, Royal Navy , The Bainbridge -class destroyer collided with Rose ( United Kingdom and sank in the Atlantic Ocean 110 nautical miles (200 km) west of Gibraltar with the loss of 21 of her 91 crew. Survivors were rescued by Rose.,collision
3199,RFA Crenella,17/11/1917,51.8453239869162,-10.7151266, Royal Fleet Auxiliary ," World War I : The tanker was torpedoed and damaged in the Atlantic Ocean 146 nautical miles (270 km) west of Queenstown , County Cork by SM U-101 ( Kaiserliche Marine ). She was escorted to Queenstown by USS Cushing ( United States Navy ). Subsequently repaired and returned to service.",submarine
3200,Croxteth Hall,17/11/1917,19.0352799977709,72.53797312, United Kingdom ," World War I: The cargo ship struck a mine and sank in the Indian Ocean 25 nautical miles (46 km) west of Bombay , India with the loss of nine of her crew.",mine
3201,Lalen Mendi,17/11/1917,50.679356696,0.368055600300442, Spain ," World War I: The cargo ship was sunk in the English Channel 5 nautical miles (9.3 km) south of Beachy Head , East Sussex , United Kingdom by SM UB-56 ( Kaiserliche Marine ) with the loss of five of her crew.",submarine
3202,Modemi,17/11/1917,54.73306,-0.8111111, Norway ," World War I: The cargo ship was sunk in the North Sea 3 nautical miles (5.6 km) off Whitby , Yorkshire , United Kingdom by SM UC-48 ( Kaiserliche Marine ). Her crew survived.",submarine
3203,HMS Candytuft,18/11/1917,36.790963, 5.062322, Royal Navy ," World War I : The Anchusa -class sloop was torpedoed off Bougie , Algeria by SM U-39 ( Kaiserliche Marine ). She drifted ashore and sank with the loss of nine crew.",submarine
3204,Gisella,18/11/1917,51.6705162768665,-5.30203200860243, United Kingdom ," World War I: The collier was torpedoed and sunk in the Irish Sea 2 nautical miles (3.7 km) south west by south of Skokholm , Pembrokeshire by SM UC-77 ( Kaiserliche Marine ) with the loss of two of her crew.",submarine
3205,HMS K1,18/11/1917,51.670516, -5.302032, Royal Navy ," The K -class submarine collided with HMS K4 ( Royal Navy ) off the coast of Denmark. All 56 crew were rescued by HMS Blonde , which scuttled the ship.",collision
3206,HMS Marsa,18/11/1917,52.12472,1.384722, Royal Navy ," The auxiliary minesweeper collided with another vessel and sank off Harwich , Essex.",collision
3207,SM UC-47,18/11/1917,54.36722,-0.325, Kaiserliche Marine ," World War I: The Type UC II submarine was depth charged, rammed and sunk in the North Sea off Flamborough Head , Yorkshire , United Kingdom by the patrol craft PC-57 ( Royal Navy ) with the loss of all 26 crew.",collision
3208,SM UC-57,18/11/1917,65.706113, 24.099016, Kaiserliche Marine ," World War I: The Type UC II submarine departed Hamnskär , Finland. No further trace, believed struck a mine and sank in the Baltic Sea with the loss of all 26 crew.",mine
3209,Clangula,19/11/1917,51.0591119822982,-4.72676044593493, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the Atlantic Ocean 4 nautical miles (7.4 km) south west by west of Hartland Point , Devon by SM UC-77 ( Kaiserliche Marine ) with the loss of fifteen of her crew.",submarine
3210,Farn,19/11/1917,50.3293877537569,-3.69430383939413, United Kingdom ," World War I: The cargo ship was torpedoed and sunk in the English Channel 5 nautical miles (9.3 km) east by north of Start Point, Devon by SM UB-31 ( Kaiserliche Marine ). Her crew survived.",submarine
